Species,Sample ID,Clock 1,Clock 2,Sum,Mean ,Adcyap1,Adcyap2,Sum,Mean
Blue tit,T642432,12,13,25,12.5,NA,NA,NA,NA
Blue tit,N199084,12,12,24,12,NA,NA,NA,NA
Blue tit,V259599,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T642997,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T641988,12,12,24,12,NA,NA,NA,NA
Blue tit,T643241,12,12,24,12,NA,NA,NA,NA
Blue tit,V261128,12,12,24,12,NA,NA,NA,NA
Blue tit,A225424,13,13,26,13,NA,NA,NA,NA
Blue tit,P811264,12,12,24,12,NA,NA,NA,NA
Blue tit,T177259,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T643552,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T176688,12,14,26,13,NA,NA,NA,NA
Blue tit,V259594,12,12,24,12,NA,NA,NA,NA
Blue tit,P803911,11,12,23,11.5,NA,NA,NA,NA
Blue tit,P810981,12,13,25,12.5,NA,NA,NA,NA
Blue tit,P803881,11,13,24,12,NA,NA,NA,NA
Blue tit,P439290,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T176490,12,13,25,12.5,NA,NA,NA,NA
Blue tit,V259928,12,13,25,12.5,NA,NA,NA,NA
Blue tit,P810207,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T550062,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T550078,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T642852,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T642856,12,12,24,12,NA,NA,NA,NA
Blue tit,V261057,12,13,25,12.5,NA,NA,NA,NA
Blue tit,V259932,12,13,25,12.5,NA,NA,NA,NA
Blue tit,P810305,12,13,25,12.5,NA,NA,NA,NA
Blue tit,P811281,11,13,24,12,NA,NA,NA,NA
Blue tit,P807787,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T177181,12,14,26,13,NA,NA,NA,NA
Blue tit,T550026,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T550120,13,13,26,13,NA,NA,NA,NA
Blue tit,P808347,12,12,24,12,NA,NA,NA,NA
Blue tit,P810304,12,13,25,12.5,NA,NA,NA,NA
Blue tit,N199369,12,13,25,12.5,NA,NA,NA,NA
Blue tit,N199077,11,12,23,11.5,NA,NA,NA,NA
Blue tit,T176875,12,12,24,12,NA,NA,NA,NA
Blue tit,T642866,10,13,23,11.5,NA,NA,NA,NA
Blue tit,V259911,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T176790,12,16,28,14,NA,NA,NA,NA
Blue tit,T640288,12,13,25,12.5,NA,NA,NA,NA
Blue tit,V259562,11,12,23,11.5,NA,NA,NA,NA
Blue tit,T176150,12,12,24,12,NA,NA,NA,NA
Blue tit,N199417,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T642867,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T642998,12,12,24,12,NA,NA,NA,NA
Blue tit,T550143,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T641395,12,13,25,12.5,NA,NA,NA,NA
Blue tit,H300633,11,12,23,11.5,NA,NA,NA,NA
Blue tit,V259172,12,12,24,12,NA,NA,NA,NA
Blue tit,T176138,12,12,24,12,NA,NA,NA,NA
Blue tit,T641303,12,14,26,13,NA,NA,NA,NA
Blue tit,T641409,10,12,22,11,NA,NA,NA,NA
Blue tit,H301160,12,12,24,12,NA,NA,NA,NA
Blue tit,P812916,12,14,26,13,NA,NA,NA,NA
Blue tit,T176799,12,12,24,12,NA,NA,NA,NA
Blue tit,V259929,12,12,24,12,NA,NA,NA,NA
Blue tit,A225418,12,12,24,12,NA,NA,NA,NA
Blue tit,V259943,12,12,24,12,NA,NA,NA,NA
Blue tit,T641590,12,13,25,12.5,NA,NA,NA,NA
Blue tit,N199082,12,12,24,12,NA,NA,NA,NA
Blue tit,T640252,12,12,24,12,NA,NA,NA,NA
Blue tit,V259930,11,12,23,11.5,NA,NA,NA,NA
Blue tit,T176546,12,16,28,14,NA,NA,NA,NA
Blue tit,T643510,12,12,24,12,NA,NA,NA,NA
Blue tit,T643052,13,13,26,13,NA,NA,NA,NA
Blue tit,T177089,12,12,24,12,NA,NA,NA,NA
Blue tit,T642985,12,16,28,14,NA,NA,NA,NA
Blue tit,T642993,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T176616,11,13,24,12,NA,NA,NA,NA
Blue tit,T176161,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T643529,12,12,24,12,NA,NA,NA,NA
Blue tit,T642864,12,13,25,12.5,NA,NA,NA,NA
Blue tit,P811241,12,12,24,12,NA,NA,NA,NA
Blue tit,P812922,12,13,25,12.5,NA,NA,NA,NA
Blue tit,H301192,12,14,26,13,NA,NA,NA,NA
Blue tit,P810991,12,12,24,12,NA,NA,NA,NA
Blue tit,P808197,12,13,25,12.5,NA,NA,NA,NA
Blue tit,P812068,12,14,26,13,NA,NA,NA,NA
Blue tit,P810984,12,13,25,12.5,NA,NA,NA,NA
Blue tit,P812689,12,13,25,12.5,NA,NA,NA,NA
Blue tit,N199344,12,13,25,12.5,NA,NA,NA,NA
Blue tit,P803390,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T176797,12,12,24,12,NA,NA,NA,NA
Blue tit,P806972,12,12,24,12,NA,NA,NA,NA
Blue tit,T176088,12,12,24,12,NA,NA,NA,NA
Blue tit,T641464,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T642854,11,12,23,11.5,NA,NA,NA,NA
Blue tit,T642853,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T642018,12,14,26,13,NA,NA,NA,NA
Blue tit,V259592,12,13,25,12.5,NA,NA,NA,NA
Blue tit,V259569,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T642240,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T640262,13,13,26,13,NA,NA,NA,NA
Blue tit,T643202,11,13,24,12,NA,NA,NA,NA
Blue tit,N199374,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T641392,12,16,28,14,NA,NA,NA,NA
Blue tit,N199354,12,13,25,12.5,NA,NA,NA,NA
Blue tit,P810397,12,12,24,12,NA,NA,NA,NA
Blue tit,P811817,12,13,25,12.5,NA,NA,NA,NA
Blue tit,N200947,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T176573,12,13,25,12.5,NA,NA,NA,NA
Blue tit,N199458,12,12,24,12,NA,NA,NA,NA
Blue tit,T643195,12,12,24,12,NA,NA,NA,NA
Blue tit,P812815,12,12,24,12,NA,NA,NA,NA
Blue tit,P811872,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T641426,12,12,24,12,NA,NA,NA,NA
Blue tit,T176543,12,12,24,12,NA,NA,NA,NA
Blue tit,T550006,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T643539,12,12,24,12,NA,NA,NA,NA
Blue tit,T643540,13,13,26,13,NA,NA,NA,NA
Blue tit,T176548,12,13,25,12.5,NA,NA,NA,NA
Blue tit,P812512,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T643507,12,12,24,12,NA,NA,NA,NA
Blue tit,P810255,12,12,24,12,NA,NA,NA,NA
Blue tit,V259935,12,12,24,12,NA,NA,NA,NA
Blue tit,P811453,12,13,25,12.5,NA,NA,NA,NA
Blue tit,P806834,12,16,28,14,NA,NA,NA,NA
Blue tit,P812461,12,14,26,13,NA,NA,NA,NA
Blue tit,T642870,13,14,27,13.5,NA,NA,NA,NA
Blue tit,T176693,12,12,24,12,NA,NA,NA,NA
Blue tit,P811690,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T176625,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T176492,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T642793,12,12,24,12,NA,NA,NA,NA
Blue tit,T642014,13,14,27,13.5,NA,NA,NA,NA
Blue tit,T642306,11,12,23,11.5,NA,NA,NA,NA
Blue tit,T641646,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T642857,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T176874,12,12,24,12,NA,NA,NA,NA
Blue tit,T642865,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T176871,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T176523,12,13,25,12.5,NA,NA,NA,NA
Blue tit,P812077,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T643000,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T177357,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T641581,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T177112,11,12,23,11.5,NA,NA,NA,NA
Blue tit,T642861,11,12,23,11.5,NA,NA,NA,NA
Blue tit,V259568,12,13,25,12.5,NA,NA,NA,NA
Blue tit,N200973,13,13,26,13,NA,NA,NA,NA
Blue tit,P811500,12,13,25,12.5,NA,NA,NA,NA
Blue tit,N199086,12,13,25,12.5,NA,NA,NA,NA
Blue tit,N200975,12,13,25,12.5,NA,NA,NA,NA
Blue tit,P807812,12,14,26,13,NA,NA,NA,NA
Blue tit,V259934,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T642848,13,13,26,13,NA,NA,NA,NA
Blue tit,T176795,12,16,28,14,NA,NA,NA,NA
Blue tit,T642849,11,12,23,11.5,NA,NA,NA,NA
Blue tit,V259942,12,12,24,12,NA,NA,NA,NA
Blue tit,T643352,12,13,25,12.5,NA,NA,NA,NA
Blue tit,N200967,12,12,24,12,NA,NA,NA,NA
Blue tit,T176794,12,12,24,12,NA,NA,NA,NA
Blue tit,T176111,12,13,25,12.5,NA,NA,NA,NA
Blue tit,P809550,13,14,27,13.5,NA,NA,NA,NA
Blue tit,P808364,12,12,24,12,NA,NA,NA,NA
Blue tit,P806980,12,14,26,13,NA,NA,NA,NA
Blue tit,T176457,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T643518,13,13,26,13,NA,NA,NA,NA
Blue tit,T642858,12,12,24,12,NA,NA,NA,NA
Blue tit,T642859,11,12,23,11.5,NA,NA,NA,NA
Blue tit,N200969,12,12,24,12,NA,NA,NA,NA
Blue tit,P812276,12,12,24,12,NA,NA,NA,NA
Blue tit,P811285,12,12,24,12,NA,NA,NA,NA
Blue tit,H300674,12,12,24,12,NA,NA,NA,NA
Blue tit,P807969,12,12,24,12,NA,NA,NA,NA
Blue tit,V259931,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T642871,12,13,25,12.5,NA,NA,NA,NA
Blue tit,P812160,12,12,24,12,NA,NA,NA,NA
Blue tit,K578405,10,13,23,11.5,NA,NA,NA,NA
Blue tit,T643528,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T176769,12,12,24,12,NA,NA,NA,NA
Blue tit,T176870,12,12,24,12,NA,NA,NA,NA
Blue tit,P812224,13,14,27,13.5,NA,NA,NA,NA
Blue tit,T177183,12,12,24,12,NA,NA,NA,NA
Blue tit,V260066,11,12,23,11.5,NA,NA,NA,NA
Blue tit,V259949,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T643523,12,12,24,12,NA,NA,NA,NA
Blue tit,T641713,12,13,25,12.5,NA,NA,NA,NA
Blue tit,P808905,12,12,24,12,NA,NA,NA,NA
Blue tit,T643501,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T641047,13,13,26,13,NA,NA,NA,NA
Blue tit,N200977,13,13,26,13,NA,NA,NA,NA
Blue tit,T643553,12,13,25,12.5,NA,NA,NA,NA
Blue tit,V261058,12,14,26,13,NA,NA,NA,NA
Blue tit,T641166,13,13,26,13,NA,NA,NA,NA
Blue tit,P812929,12,12,24,12,NA,NA,NA,NA
Blue tit,V259600,13,13,26,13,NA,NA,NA,NA
Blue tit,T176775,11,13,24,12,NA,NA,NA,NA
Blue tit,V259501,13,13,26,13,NA,NA,NA,NA
Blue tit,A225349,10,12,22,11,NA,NA,NA,NA
Blue tit,T642821,11,12,23,11.5,NA,NA,NA,NA
Blue tit,T641977,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T643502,12,12,24,12,NA,NA,NA,NA
Blue tit,P810232,13,13,26,13,NA,NA,NA,NA
Blue tit,T643402,12,12,24,12,NA,NA,NA,NA
Blue tit,T643506,12,12,24,12,NA,NA,NA,NA
Blue tit,V259567,11,14,25,12.5,NA,NA,NA,NA
Blue tit,T642996,12,12,24,12,NA,NA,NA,NA
Blue tit,P811488,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T641546,11,12,23,11.5,NA,NA,NA,NA
Blue tit,V259573,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T642983,12,13,25,12.5,NA,NA,NA,NA
Blue tit,P807258,12,13,25,12.5,NA,NA,NA,NA
Blue tit,P808387,11,13,24,12,NA,NA,NA,NA
Blue tit,T176596,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T643515,12,12,24,12,NA,NA,NA,NA
Blue tit,T643514,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T642991,12,12,24,12,NA,NA,NA,NA
Blue tit,T176581,11,13,24,12,NA,NA,NA,NA
Blue tit,T641138,12,16,28,14,NA,NA,NA,NA
Blue tit,T643522,13,14,27,13.5,NA,NA,NA,NA
Blue tit,T643554,12,12,24,12,NA,NA,NA,NA
Blue tit,T641349,12,12,24,12,NA,NA,NA,NA
Blue tit,T643512,12,12,24,12,NA,NA,NA,NA
Blue tit,V259575,13,14,27,13.5,NA,NA,NA,NA
Blue tit,T643517,12,12,24,12,NA,NA,NA,NA
Blue tit,V259572,12,14,26,13,NA,NA,NA,NA
Blue tit,T643614,12,12,24,12,NA,NA,NA,NA
Blue tit,V259566,12,12,24,12,NA,NA,NA,NA
Blue tit,N199401,12,12,24,12,NA,NA,NA,NA
Blue tit,T176898,13,14,27,13.5,NA,NA,NA,NA
Blue tit,T643613,13,13,26,13,NA,NA,NA,NA
Blue tit,T641905,12,12,24,12,NA,NA,NA,NA
Blue tit,T641584,13,13,26,13,NA,NA,NA,NA
Blue tit,T641084,13,13,26,13,NA,NA,NA,NA
Blue tit,T176576,12,13,25,12.5,NA,NA,NA,NA
Blue tit,V259196,13,13,26,13,NA,NA,NA,NA
Blue tit,H300677,13,13,26,13,NA,NA,NA,NA
Blue tit,V259591,11,12,23,11.5,NA,NA,NA,NA
Blue tit,T176509,13,13,26,13,NA,NA,NA,NA
Blue tit,T176615,12,12,24,12,NA,NA,NA,NA
Blue tit,T641792,12,14,26,13,NA,NA,NA,NA
Blue tit,T641236,12,12,24,12,NA,NA,NA,NA
Blue tit,T642988,12,12,24,12,NA,NA,NA,NA
Blue tit,N199514,11,12,23,11.5,NA,NA,NA,NA
Blue tit,T641641,12,13,25,12.5,NA,NA,NA,NA
Blue tit,P803991,12,12,24,12,NA,NA,NA,NA
Blue tit,T177548,13,14,27,13.5,NA,NA,NA,NA
Blue tit,P812203,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T642992,12,14,26,13,NA,NA,NA,NA
Blue tit,T176559,12,12,24,12,NA,NA,NA,NA
Blue tit,T176043,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T643520,12,12,24,12,NA,NA,NA,NA
Blue tit,P811655,11,13,24,12,NA,NA,NA,NA
Blue tit,T176714,12,12,24,12,NA,NA,NA,NA
Blue tit,T176442,14,14,28,14,NA,NA,NA,NA
Blue tit,P812511,12,14,26,13,NA,NA,NA,NA
Blue tit,T176820,13,14,27,13.5,NA,NA,NA,NA
Blue tit,T176155,11,12,23,11.5,NA,NA,NA,NA
Blue tit,T641440,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T643204,11,13,24,12,NA,NA,NA,NA
Blue tit,H297944,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T642986,12,12,24,12,NA,NA,NA,NA
Blue tit,P806773,12,12,24,12,NA,NA,NA,NA
Blue tit,P809035,12,13,25,12.5,NA,NA,NA,NA
Blue tit,V259570,12,12,24,12,NA,NA,NA,NA
Blue tit,T643525,12,13,25,12.5,NA,NA,NA,NA
Blue tit,F952945,12,12,24,12,NA,NA,NA,NA
Blue tit,T643279,12,13,25,12.5,NA,NA,NA,NA
Blue tit,P811868,12,12,24,12,NA,NA,NA,NA
Blue tit,T642424,12,12,24,12,NA,NA,NA,NA
Blue tit,P812532,12,12,24,12,NA,NA,NA,NA
Blue tit,V259944,10,12,22,11,NA,NA,NA,NA
Blue tit,T643538,11,14,25,12.5,NA,NA,NA,NA
Blue tit,T642995,12,12,24,12,NA,NA,NA,NA
Blue tit,V259164,12,13,25,12.5,NA,NA,NA,NA
Blue tit,N199517,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T641430,12,13,25,12.5,NA,NA,NA,NA
Blue tit,V259596,12,12,24,12,NA,NA,NA,NA
Blue tit,P811400,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T176808,12,12,24,12,NA,NA,NA,NA
Blue tit,V259565,12,13,25,12.5,NA,NA,NA,NA
Blue tit,P810349,12,12,24,12,NA,NA,NA,NA
Blue tit,T642002,13,13,26,13,NA,NA,NA,NA
Blue tit,T550142,12,13,25,12.5,NA,NA,NA,NA
Blue tit,V259574,12,12,24,12,NA,NA,NA,NA
Blue tit,T643521,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T176526,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T641065,13,13,26,13,NA,NA,NA,NA
Blue tit,N199423,12,16,28,14,NA,NA,NA,NA
Blue tit,T643720,12,12,24,12,NA,NA,NA,NA
Blue tit,T643508,11,12,23,11.5,NA,NA,NA,NA
Blue tit,P810384,12,12,24,12,NA,NA,NA,NA
Blue tit,T641197,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T641513,12,12,24,12,NA,NA,NA,NA
Blue tit,T641683,12,13,25,12.5,NA,NA,NA,NA
Blue tit,P812657,12,12,24,12,NA,NA,NA,NA
Blue tit,T643516,12,12,24,12,NA,NA,NA,NA
Blue tit,P811260,12,12,24,12,NA,NA,NA,NA
Blue tit,N199456,12,12,24,12,NA,NA,NA,NA
Blue tit,T641836,12,13,25,12.5,NA,NA,NA,NA
Blue tit,P812742,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T643509,12,12,24,12,NA,NA,NA,NA
Blue tit,T641034,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T643078,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T643534,12,13,25,12.5,NA,NA,NA,NA
Blue tit,V259910,13,13,26,13,NA,NA,NA,NA
Blue tit,T176677,12,12,24,12,NA,NA,NA,NA
Blue tit,T176791,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T176667,12,12,24,12,NA,NA,NA,NA
Blue tit,P812020,12,12,24,12,NA,NA,NA,NA
Blue tit,T641661,12,12,24,12,NA,NA,NA,NA
Blue tit,P811719,13,13,26,13,NA,NA,NA,NA
Blue tit,T176645,12,13,25,12.5,NA,NA,NA,NA
Blue tit,V259945,13,13,26,13,NA,NA,NA,NA
Blue tit,T643531,11,13,24,12,NA,NA,NA,NA
Blue tit,T642089,12,12,24,12,NA,NA,NA,NA
Blue tit,T550094,12,12,24,12,NA,NA,NA,NA
Blue tit,P807484,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T176618,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T176798,12,14,26,13,NA,NA,NA,NA
Blue tit,T642211,11,12,23,11.5,NA,NA,NA,NA
Blue tit,T176613,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T176494,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T550084,12,13,25,12.5,NA,NA,NA,NA
Blue tit,N200979,12,13,25,12.5,NA,NA,NA,NA
Blue tit,P806978,13,16,29,14.5,NA,NA,NA,NA
Blue tit,P810139,12,12,24,12,NA,NA,NA,NA
Blue tit,T641696,11,12,23,11.5,NA,NA,NA,NA
Blue tit,P809143,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T641309,11,12,23,11.5,NA,NA,NA,NA
Blue tit,T642207,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T641102,11,12,23,11.5,NA,NA,NA,NA
Blue tit,N199353,12,12,24,12,NA,NA,NA,NA
Blue tit,T641774,11,12,23,11.5,NA,NA,NA,NA
Blue tit,T643348,12,12,24,12,NA,NA,NA,NA
Blue tit,T641358,12,12,24,12,NA,NA,NA,NA
Blue tit,T643513,12,12,24,12,NA,NA,NA,NA
Blue tit,T643535,12,12,24,12,NA,NA,NA,NA
Blue tit,T176256,12,12,24,12,NA,NA,NA,NA
Blue tit,P809806,12,14,26,13,NA,NA,NA,NA
Blue tit,T641439,12,13,25,12.5,NA,NA,NA,NA
Blue tit,N199509,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T176587,12,12,24,12,NA,NA,NA,NA
Blue tit,P803718,12,12,24,12,NA,NA,NA,NA
Blue tit,T176818,12,13,25,12.5,NA,NA,NA,NA
Blue tit,V259598,12,12,24,12,NA,NA,NA,NA
Blue tit,T641406,10,12,22,11,NA,NA,NA,NA
Blue tit,P809989,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T176397,13,13,26,13,NA,NA,NA,NA
Blue tit,T643505,12,12,24,12,NA,NA,NA,NA
Blue tit,P811434,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T641974,12,12,24,12,NA,NA,NA,NA
Blue tit,T643527,13,13,26,13,NA,NA,NA,NA
Blue tit,T176634,12,12,24,12,NA,NA,NA,NA
Blue tit,T177218,12,12,24,12,NA,NA,NA,NA
Blue tit,P808120,13,13,26,13,NA,NA,NA,NA
Blue tit,P803990,11,12,23,11.5,NA,NA,NA,NA
Blue tit,T176582,13,13,26,13,NA,NA,NA,NA
Blue tit,T641667,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T176734,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T643504,11,12,23,11.5,NA,NA,NA,NA
Blue tit,T643301,12,12,24,12,NA,NA,NA,NA
Blue tit,T641281,11,13,24,12,NA,NA,NA,NA
Blue tit,P811237,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T176900,11,12,23,11.5,NA,NA,NA,NA
Blue tit,V259563,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T176629,11,12,23,11.5,NA,NA,NA,NA
Blue tit,P811340,11,16,27,13.5,NA,NA,NA,NA
Blue tit,V259571,12,12,24,12,NA,NA,NA,NA
Blue tit,A225358,12,13,25,12.5,NA,NA,NA,NA
Blue tit,N200912,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T643530,12,12,24,12,NA,NA,NA,NA
Blue tit,P803906,11,13,24,12,NA,NA,NA,NA
Blue tit,T176525,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T642987,12,12,24,12,NA,NA,NA,NA
Blue tit,V259597,12,13,25,12.5,NA,NA,NA,NA
Blue tit,A225360,12,12,24,12,NA,NA,NA,NA
Blue tit,T642846,12,12,24,12,NA,NA,NA,NA
Blue tit,T641438,12,12,24,12,NA,NA,NA,NA
Blue tit,T641356,12,12,24,12,NA,NA,NA,NA
Blue tit,P806390,12,12,24,12,NA,NA,NA,NA
Blue tit,T642994,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T642989,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T643276,12,13,25,12.5,NA,NA,NA,NA
Blue tit,V259577,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T643014,12,12,24,12,NA,NA,NA,NA
Blue tit,P805018,12,12,24,12,NA,NA,NA,NA
Blue tit,T642210,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T642863,12,13,25,12.5,NA,NA,NA,NA
Blue tit,T643537,12,13,25,12.5,NA,NA,NA,NA
Blue tit,P803320,12,12,24,12,NA,NA,NA,NA
Blue tit,T643536,12,12,24,12,NA,NA,NA,NA
Blue tit,T176685,12,13,25,12.5,NA,NA,NA,NA
Blue tit,V261056,12,12,24,12,NA,NA,NA,NA
Blue tit,V259578,11,11,22,11,NA,NA,NA,NA
